好,5
親民黨,10
候選人,4
余湘,2
今天,2
在,37
這邊,1
跟,5
行政院長,2
旁邊,1
共同,4
發表,2
政見,17
像,1
學生,1
一樣,2
站,5
值得,3
尊敬,1
老師,1
面前,2
很,10
興奮,1
惶恐,2
很多,2
話,4
想要,1
說,1
帶,1
情緒,3
這些,2
藏,1
心,4
中,17
長,3
時間,4
此刻,2
心情,2
沉重,1
思緒,1
堅定,3
激動,2
基於,2
這樣,10
場合,2
節制,3
心平氣和,1
負責任,1
謹慎,1
向,3
報告,1
口拙,1
人,9
看,1
講稿,1
說話,3
想,5
讓,17
征服,1
內容,1
這裡,2
偶然,1
生命,5
意外,3
過去,2
謝謝,5
宋楚瑜,1
主席,8
給,5
機會,3
這麼,3
大膽,1
邀請,1
榮幸,1
見面,1
聆聽,3
熱切,1
闡述,1
對,8
中華民國,3
未來,4
藍圖,1
勾勒,1
當,3
全神貫注,1
談到,2
台灣,11
面臨,1
加,1
危機,1
和,3
國家,4
大,21
原則,2
真心誠意,1
人民,16
位置,1
上,6
思考,3
看見,2
眼神,1
發亮,1
把,6
服務,3
當成,1
畢生,1
職志,1
虔誠,1
政治,16
工作,3
者,5
聽得,1
入神,1
深深,1
感受到,2
信念,4
想法,1
勸退,1
答應,1
邀約,1
感到,1
相信,4
願意,2
敞開,1
心胸,1
認真,3
治國,1
理念,1
做出,1
相同,3
決定,2
管理,3
眾人,2
事,3
身為,1
公司,1
經營,1
以來,2
熟悉,1
領域,1
每,4
沒有,9
辦法,1
置身事外,1
籠罩,1
運作,3
世界,1
獨善其身,1
12/18,1
總統,4
發表會,6
藍綠,4
對立,4
衝突,1
政黨,28
完美,1
演出,2
各,2
無感,1
統計,1
數字,1
出籠,1
抹黑,1
抹紅,1
戲碼,2
登場,2
忘,1
辯論,1
大會,1
施政,1
成果,1
只,9
聲音,8
選舉,17
本意,1
追求,3
民主,12
自由,4
嘉年華會,1
輸贏,2
贏得,3
過度,2
激情,2
消失,6
外交部長,1
農委會,1
主委,1
市長,1
政府,4
機制,2
不見了,2
關懷,1
長出來,1
選戰,5
帝國,3
軍團,2
濫用,1
行政,1
資源,2
用,7
空軍,1
陸軍,1
無孔不入,1
網軍,2
撲天蓋地,1
打擊,1
毀滅,1
對手,3
為了,3
勝選,2
不擇手段,2
無所不用其極,1
行為,1
害怕,3
建立,2
美好,3
普世,2
價值,3
摧毀掉,1
敢,2
將,3
醜陋,1
手法,1
赤裸裸,1
攤,1
忍不住,1
脫稿,1
請,2
執政黨,6
擱置,3
反,3
滲透法,3
爭議性,1
法案,6
準備,1
周全,2
撕裂,3
情感,2
大選,3
前,3
爭議,1
要求,4
請求,2
以,2
知道,2
忽略,1
存在,2
精準,1
傳遞,2
最,16
真實,1
憤怒,3
訊息,2
氛圍,1
下,8
生活,7
土地,3
裡,2
十分,1
明白,1
執著,1
於,2
帶來,1
意識,6
型態,3
主要,1
遠離,1
來,1
民間,1
疾苦,1
不聞不問,1
經濟,3
困境,1
一籌莫展,1
平日,1
掠奪,1
分食,1
國本,1
所謂,2
改革,1
整肅,1
反對黨,1
修理,1
反對,1
全,1
黨,12
動員,1
亢奮,1
打造出,1
為,3
暗黑,1
至於,1
在野黨,1
嘆氣聲,1
提,1
被,9
置於,1
何處,1
勝,1
敗,1
全民,1
勝利,1
作為,2
女兒,1
媽媽,2
希望,7
孩子,3
陰霾,1
恐懼,2
之中,1
從,6
台東,1
關山,1
偏鄉,1
地方,2
北上,2
求學,1
小女孩,1
畢業,1
後,3
留在,1
台北,1
發展,3
時候,2
幾乎,1
身,1
無,2
分文,1
更,4
家庭,2
背景,1
投入,1
職場,1
辛苦,1
打拼,1
腳印,1
幸運,1
擁有,1
渴望,2
事業,1
同輩,1
許多,1
心力,1
努力,2
最後,1
經營出,1
理想,2
拒絕,1
謊言,1
真理,2
充滿,3
善意,1
包容,3
自信,2
環境,1
維持,8
心目中,3
現狀,7
一成不變,1
隨著,1
社會,8
演進,1
國際,2
局勢,1
變遷,1
實力,2
消長,1
衝擊,1
到,2
說好,1
提倡,1
高,1
智慧,2
力量,2
才,2
素人,1
