主持人,1
賴,9
前院長,4
余,1
女士,2
海內外,1
觀看,1
政見,1
發表會,1
朋友,6
晚安,1
韓國瑜,6
先生,2
搭配,2
競選,1
正副總統,1
輩子,1
參加,1
選舉,3
在,45
這裡,3
和,7
報告,5
參選,4
心路歷程,2
2016年,1
卸任,1
行政院長,1
後來,1
專心,1
投入,1
教育,4
公益,1
非常,12
關注,1
國家,24
發展,15
盼望,1
蔡英文,16
總統,12
帶領,3
下,8
越來越,6
好,6
經過,1
仔細,1
觀察,1
承認,1
政府,23
執政,16
無方,1
造成,1
國內,6
民眾,8
嚴重,2
對立,1
蔡,15
明目張膽,1
酬庸,1
用人,1
令,1
人,7
忍受,1
從,4
去年,2
縣市長,2
開始,3
幫助,5
一些,2
優質,1
候選人,2
助選,1
接觸到,2
更多,1
基層,1
體會到,1
面臨,1
低迷,4
期盼,1
改變,3
氛圍,1
對,7
失望,3
不只,2
身旁,1
許許多多,1
今天,6
晚上,1
螢幕,1
前面,2
一樣,4
體認到,1
掌握,2
目標,3
不計,1
職位,1
盡,1
一切,1
力量,2
讓,18
濫權,1
下架,1
為,9
中華民國,2
停損,1
相信,3
同,1
台,6
余湘,1
希望,5
面對,2
台南,1
登革熱,1
地震,1
互稱,1
難兄難弟,1
清德,1
兄,1
想要,8
提振,1
民進黨,10
才,4
初選,1
階段,2
站出來,1
爭取,1
代表,1
權力,1
用,12
當作,1
引言,1
想,4
跟,20
上,4
副總統,1
初衷,1
現狀,2
擺脫,1
像,2
韓國,4
瑜,3
這樣,2
互信,1
互動,1
互助,1
溝通,1
無礙,1
合作無間,1
兄弟,1
齊心,1
利,1
斷金,1
走向,1
和平,2
繁榮,2
出來,3
另,1
重要,3
原因,1
替,4
台灣,26
開創,1
新局,2
數位,35
新,8
科技,12
大,9
數據,3
連網,1
人工,2
智慧,10
5G,1
各行各業,1
應用,1
翻轉,1
產業,14
年輕人,13
找到,1
發揮,2
天空,1
機會,5
全球,2
目前,1
看,4
到,8
盡頭,1
經濟,16
轉型,4
提升,2
人民,8
生活,3
品質,1
關鍵,1
責任,2
千載難逢,1
遺憾,2
現在,9
裡面,6
感,1
蓄勢待發,1
氣氛,1
只,4
看到,11
交通部,4
好好,2
處理,2
Uber,2
網路,7
叫,1
車,1
駕駛,1
計程車業,1
邊,2
滿意,2
勞動部,2
沒有,8
辦法,1
送餐,1
僵化,1
聘僱,1
關係,4
規範,4
勞務,1
型態,3
心,2
分享,3
平台,2
未來,4
社會,7
扮演,1
角色,1
想像,1
糟糕,2
金管會,1
面對區塊鏈,1
金融,2
趨勢,1
因應,1
期待,1
設計,2
STO,4
發行,1
證券型,1
代幣,1
外界,1
徹底,1
上面,7
受到,2
負面,1
批評,1
發布,1
半,2
很,2
申請,1
新創,2
公司,4
數字,2
幾乎,2
所有,3
捨棄,1
海外,2
募資,1
說,16
愛,2
無知,1
創業,2
政策,17
把,6
趕到,1
提出,2
行動,3
計畫,4
當年,2
蔣經國,1
建設,5
前後,1
呼應,1
打造,5
實體,1
基礎,6
奠定,1
時代,6
內容,1
涵蓋,2
手版,1
一下,5
調整,1
組織,1
法規,2
強調,4
成立,9
直屬,1
行政院,1
創新,2
委員會,4
盤點,1
修訂,1
符合,1
提,2
謝謝,4
12月,3
初一,1
場合,1
部會,1
等同,1
背書,1
佈建,1
普及,2
照顧,4
偏鄉,1
世界,1
死角,1
推廣,1
比照,1
歐,1
美,1
日,1
小學,1
教授,2
程式,1
語言,1
國高中,1
基本,2
觀念,1
學生,1
一生,1
完整,2
能力,2
結合,3
文化,2
例如,1
創作,1
加入,3
虛擬,1
擴增,1
實境,1
內涵,1
加深,1
使用,2
者,2
體驗,2
以,2
新一代,2
城鄉,1
換手板,1
製造,3
普及化,1
學界,1
許多,2
研究,1
法人,1
機構,1
協助,6
傳統,1
中小企業,3
推動,6
農村,1
精準,2
農業,4
改善,1
食安,1
解決,7
產銷,1
失衡,1
問題,6
創造,6
技術,1
輸出,1
健康,5
顧及,1
個資,1
隱私,1
前提,1
整合,2
健保,2
各,6
醫院,1
就醫,1
資料,1
醫療,4
充分,2
國人,1
交通,3
跨域,1
資訊,1
誘發,1
加值,1
服務,6
商機,1
最後,3
行業,1
除了,1
以外,2
出色,1
遊戲,1
電競,1
值得,1
鼓勵,2
更,3
深層,1
譬如說,1
AR,1
VR,1
做,8
新生代,1
創意,1
提到,1
以後,4
急起直追,1
國際,2
領域,1
潮流,1
努力,2
維持,2
競爭力,5
就業力,1
保障,1
人權,2
當,3
當務之急,1
偏差,1
跳出來,1
網紅,1
利用,2
散播,1
假,1
消息,1
拿來,2
分析,1
對手,1
言論,2
操弄,1
網軍,2
打擊,1
異己,1
侵害到,1
自由,3
承諾,2
運用,1
幫,1
落實,1
13號,1
簽署,4
反,2
威權,2
宣言,1
善政,2
產官學,1
歷練,1
工程,3
背景,1
代,3
擔憂,1
專長,1
這邊,1
懇請,1
選民,3
張善政,1
強國,1
達到,3
平權,1
杜絕,1
下來,1
請教,1
賴清德,4
院長,9
國民黨,4
競爭,3
聚焦,1
兩岸,8
那麼,1
前,6
一陣子,1
AIT,1
理事,1
主席,1
柏瑞光,1
疏遠,1
將來,4
少,1
台獨,1
務實,1
工作者,1
好奇,1
知道,7
很多,4
怎麼樣,2
號稱,2
觀眾,2
網友,2
算是,1
好朋友,1
剛才,4
講,9
重點,3
覺得,6
回應,1
講到,2
局勢,2
脫出,1
過去,3
意識,1
說出,1
老實說,3
有點,2
那,1
這些,8
方向,1
想法,1
日子,2
地,2
傾聽,1
業主,1
勞工,2
農民,1
反映,1
來,8
情況,1
每況越下,1
高高在上,1
官員,1
知,1
民間,2
疾苦,1
錯誤,1
觀光,11
旅行業,1
遊覽車,2
計程車,1
餐飲,2
旅宿,1
藝品,1
夜市,2
蕭條,1
從業,1
人員,1
收入,2
大量,1
減少,3
民怨,1
沸騰,1
救,1
變好,1
得意洋洋,1
最,3
時候,7
台商,2
回,1
投資,7
超過,4
股市,1
老實說心,1
喜悅,1
難過,2
離,1
太,1
遠,1
告訴,1
吃,1
肉糜,1
忘,1
想想,2
最近,4
工廠,2
歇業,1
家數,1
創,1
新高,1
上市,1
獲利,1
兩成,1
連續,1
月,2
外銷,1
訂單,1
負成長,1
放,2
無,1
薪假,1
馬英九,1
期間,1
人數,3
增加,5
倍,2
外匯,4
多,4
有些,1
表示,1
賺,1
錢,2
進,1
反過來,1
採取,1
補助,2
國民,1
旅遊,1
發放,1
夜市券,1
方式,1
頭痛,1
醫腳,1
賺取,1
國外,2
觀光客,1
靠,1
納稅人,1
補貼,2
CPTPP,2
生效,2
今年,2
11月,3
RCEP,2
完成,1
談判,1
明年,1
區域,1
貿易,6
協定,1
亞太,1
地區,1
佔,3
出口額,1
七成,1
設法,1
企業,2
產品,1
出口,1
繳,1
關稅,2
繳納,1
高額,1
公平,1
待遇,1
被迫,1
關,1
廠,1
遷到,1
協議,3
方面,1
進展,1
拿,2
雙邊,1
FTA,1
簽,1
史瓦帝尼,1
聽,1
貿易額,1
整,1
比重,1
多少,3
充數,1
交卷,1
交白卷,1
相較,2
於,1
新加坡,1
紐西蘭,1
中國,2
大陸,2
合作,1
成效,1
高下,1
立判,1
還要,1
繼續,5
信心,1
初,1
吸引,2
被,1
立委,1
質詢,1
部,1
回答,1
時,1
資金,2
換句話說,1
回流,1
故意,1
忘記,1
搪塞,1
重大,1
行之有年,1
以前,3
每,2
做到,1
以上,2
換,1
名義,2
提供,5
優惠,2
貸款,2
結果,1
成果,1
以往,1
六成,1
拼命,1
吹噓,2
為了,1
美化,1
欺騙,1
生計,1
英文,1
漠視,1
崛起,1
事實,1
外,1
搞壞,1
對於,4
操,1
部分,2
包括,1
強,2
調適,1
Google,1
找,1
網站,1
有效,2
對策,1
相對於,1
束手無策,2
瑜國,1
政,1
顧問團,2
邁向,1
均富,1
主張,1
拿手板,1
就,1
項目,1
說明,1
庶民,4
設立,1
基金,1
中南部,1
中低,1
婦女,1
農漁民,1
弱勢,1
族群,1
團,1
輔導,1
相關,1
格局,1
拓展,1
底下,2
觀光局,1
拉出,1
獨立,1
觀光部,1
行銷,1
配套,1
結束,1
2028年,1
人次,1
觀光業,1
產值,1
GDP,1
4%,1
至少,1
倍增,1
double,1
8%,1
開放,1
經貿,1
環境,2
積極,1
條件,1
六海,1
空,1
特區,2
推行,1
確保,1
主權,2
安全,3
建立,1
制度性,1
機制,1
造,1
優勢,1
重複,1
健全,1
五缺,1
財經,1
導回,1
專業,1
政治,1
干涉,1
決策,1
適當,1
租稅,1
外商,1
經歷,1
事情,3
大學,1
同學,1
畢業,2
高雄,1
工作,2
重聚,3
高興,1
規劃,2
怎樣,1
罹患,2
肺腺癌,1
過世,1
個案,2
親戚,1
聽到,1
肺癌,2
統計,1
成為,1
亞洲,1
罹患率,1
僅次於,1
北韓,1
一點,1
感到,1
愧咎,1
喊說,1
發電,4
燃煤,1
肺,1
癌,2
立法院,1
答詢,1
空污,2
標準,2
能源,1
核電,1
非核,2
家園,2
乾淨,1
媒,1
產生,1
PM,2
二氧化碳,1
危害,1
建商,1
體會,1
醫師,1
罹,1
導致,1
心血管,1
疾病,1
失智,1
特別,1
兒童,1
痛苦,1
與,1
過敏,1
氣喘,1
對抗,1
於心何忍,1
請,1
注意,1
謀財,1
害命,1
話,4
空汙,1
事,1
推卸,1
摸,1
清楚,2
指教,1
對岸,2
敵意,1
抵抗,1
統一,2
政黨,2
之下,1
接受,2
一國兩制,2
字,1
拒絕,1
over my dead body,1
願意,2
粉身碎骨,1
拿起,1
槍桿子,1
保衛,1
捍衛,1
隔壁,1
老大哥,1
鄰居,1
惡目相向,1
和緩,1
暖男,2
變成,3
憤青,1
力道,1
重,1
相近,1
沒,3
錯,1
楊蕙如,2
平心靜氣,1
討論,1
生氣,3
佩服,1
公投,2
案子,1
視而不見,1
通,1
沒收,1
古時候,1
關逼,1
民,1
造反,1
民主,1
嗆聲,1
爽,1
就事論事,1
保證,1
主題,1
照顧到,1
老,1
生命,1
歷程,1
照護,1
幼兒,3
幫忙,2
養，,1
出生率,1
之後,2
新生兒,1
降到,1
敢,2
生育,4
國政,2
包含,1
補助費,1
育嬰,1
養育費,1
直接,1
交到,1
父母,2
手,1
決定,2
養,1
國教,1
延伸,1
學,1
義務化,1
免,1
學費,2
中心,1
早期,1
潛能,1
開發,2
雙薪,1
家庭,1
支持,1
多元,1
托育,1
家長,2
減壓,1
降低,1
兒女,1
負擔,2
中,1
匙,1
後,1
引用,1
蔡真的,1
解,1
難處,1
青年,7
座談,1
低薪,1
夢想,1
里程碑,1
統籌,1
協調,1
高薪,1
就業,1
金,2
出,1
支援,1
結婚,1
育兒,1
租,1
房子,4
用途,1
還,1
買不起,1
減輕,1
居住,1
房租,1
列舉,1
扣除額,1
購,1
利息,1
租屋,1
住宅,1
包租,1
代管,1
住,1
老人,1
陪,1
小孩子,1
學區,1
幼,1
青,1
銀,1
在一起,1
共同,1
社區,3
公有,2
土地,2
房屋,1
機能,1
由,1
顧問,1
學院,1
培養,1
30世代,1
機要,1
人才,2
內閣,1
在下來,1
長照,6
2025年,1
步入,1
人口,1
遭,1
20%^,1
抄鍋鈴,1
2.0,2
政績,3
叫做,1
花錢,1
績效,1
需要,1
避重就親,1
母親,1
前年,1
往生,1
臥床,1
長期,1
辛苦,1
發生,1
夫妻,1
親子,1
湘殘,1
悲劇,1
開辦,1
保險,1
改革,2
支付,1
管理,1
預防,2
醫學,1
剩餘,1
治療,1
引入,1
藉由,1
正義,1
年金,1
例,1
休,1
走過,1
風雨飄搖,1
輝煌,1
時局,1
困境,1
發牢騷,1
畫作,1
滿,1
熱血,1
粉深邃苦,1
在所不行,1
強大,1
奇蹟,1
實現,1
有錢,1
安樂富足,1
