謝謝,2
蔡英文,3
總統,5
提到,1
核能,6
政策,4
對,1
態度,1
善用,1
一些,1
迷惑,1
手段,1
請問,1
核五,2
核六,2
核七,2
核八,2
韓國瑜,1
當,1
蓋,3
在,5
哪裡,1
保證,1
家,2
講,1
一點,1
意義,1
沒有,2
今天,1
歐盟,1
通過,2
把,2
視為,1
綠能,1
德國,2
環境部長,1
思考,1
能源部長,1
這麼,1
先進,1
全,2
世界,1
最,4
強,1
工業,1
強國,1
用電量,1
歐洲,1
大,1
認為,1
放棄,1
正確,1
錯誤,1
親愛,2
台灣,1
同胞,1
台,1
澎,1
金馬,1
好朋友,1
用,1
條件,1
安全,2
問題,2
廣大,1
人民,2
同意,2
結果,1
核四,2
公投,1
理,1
不理,1
直接,1
沒收,1
民主,1
能源,3
非常,2
清楚,2
沒,1
重啟,1
說,1
模糊,1
空間,1
騙,2
選票,1
做,1
針對,1
這些,4
台中,1
火力廠,1
煤炭,3
這樣,1
燒,1
裡面,2
賺,1
暴利,1
錢

,1
上,1
提醒,1
成立,1
專案,1
小組,1
適合,1
特偵組,1
查,1
買賣,1
合理,1
商人,2
保障,1
上下其手,1
大撈,1
特撈,1
花貴,1
錢,1
燒爛,1
煤,1
傷害,1
整,1
台灣人,1
肺,1
黑心,1
抓出來,1
官商,1
勾結,1
核養綠,1
繼續,1
慢慢,1
發展,1
將來,1
價格,1
降低,1
大量,1
使用,1
