謝謝,1
問題,2
習近,3
平主席,1
說,5
做人,2
孝順,1
爸爸,1
媽媽,1
台灣人,4
聽,3
平,2
主席,2
講,1
義氣,1
一國兩制,2
統一,1
台灣,9
親愛,2
中央社,1
總編輯,2
把,5
狹窄化,1
可憐,1
意識,2
形態,2
綁起來,1
人民,2
中華民國,11
在,6
這裡,1
選,2
總統,4
生,1
長,1
將來,1
死,1
埋,1
維護,5
主權,1
蔡英文,2
旁邊,1
大,2
貪官污吏,1
比,2
貪污,2
嚴重,2
告訴,2
叛國,1
背叛,1
國家,1
罪行,1
還,1
憲政,3
體制,3
反過來,1
何,1
怕,1
民進黨,2
灌輸,1
毒素,1
亡國,1
被,1
中共,2
侵略掉,1
滅亡,2
同樣,1
國民黨,1
賣,2
台,3
馬英九,1
執政,1
韓國瑜,2
當,1
高雄,2
市長,1
全,1
五星旗,1
國旗,1
浪費,1
多少,1
時間,1
這些,1
無聊,1
設計,1
發展,1
像,2
裹,1
小,2
腳,1
一樣,2
裹起來,1
提,1
題目,1
到,1
現在,1
懷疑,1
接受,1
天啊,1
我的天啊,1
多,1
可怕,1
澎,1
金馬,1
要,1
跟,4
海外,1
華人,2
連結,2
在一起,3
中華,3
文化,3
讓,2
精神,1
層面,1
儒釋,1
道,1
國學,1
底蘊,1
老祖宗,1
聯繫,1
政見,1
捍衛,1
熱愛,1
做,1
不見了,1
砍斷,1
越來越,1
孤獨,1
擦亮,1
眼睛,1
