謝謝,1
陳,1
總編輯,1
提,1
問題,3
對於,1
兩岸,8
基本,3
立場,1
穩定,1
和平,3
確保,3
台灣,10
自由,3
民主,4
價值,1
體制,1
在,4
當中,1
跟,3
其他,1
國家,1
領導人,1
特別,2
美國,1
日本,1
交換,1
意見,1
對岸,3
談,1
正視,1
華民國,1
政府,1
存在,1
事實,1
主張,2
對等,2
分治,1
對話,1
發展,3
中國,1
大陸,1
實現,1
制度,2
法治,1
之前,1
維持,1
現狀,2
底線,1
任何,2
改變,1
得到,1
人,1
以,1
方式,2
共同,1
決定,1
中華民國,2
遵守,1
憲法,2
和,1
增修,1
條文,1
關係,1
條例,1
用,1
尊嚴,1
協商,1
解決,1
爭議,1
放棄,1
未來,1
國際,2
權利,2
相信,1
希望,3
相關,1
安全,2
保證,2
軍隊,1
維護,1
心理,1
實質,1
對,1
組織,1
參加,1
經濟,1
互動,1
台商,1
公平,1
機會,1
最後,2
生活,1
重點,1
民進黨,1
斷掉,1
正常,1
溝通,1
管道,1
做,2
回頭,1
時候,1
一些,1
那,1
很多,2
交流,1
項目,1
多,1
解,1
接,1
地氣,1
消音,1
