謝謝,1
答詢,1
回覆,2
一下,1
宋楚瑜,1
主席,2
講,3
國民黨,7
太,1
爛,3
下台,2
輩子,1
票,1
投,1
宜蘭,1
林義雄,1
太太,1
方素敏,1
女士,1
提民,1
總統,5
候選人,1
做,3
好,4
特別,1
跟,1
宋,1
回答,1
蔡英文,2
這麼多,1
政策,3
國防,8
內政,1
外交,1
主權,1
在,3
政見,2
發表會,1
認為,1
你我,1
比較,1
豐富,1
錯,1
讀稿機,1
把,1
唸出來,1
幕僚,1
寫完,1
照著,1
唸,2
工讀生,1
表現,1
丹田有力,1
聲音,1
清脆,1
一樣,2
沒有用,1
情感,1
沒有,5
中心,2
思想,2
看,1
韓國瑜,3
發言,1
眼睛,1
炯炯有神,1
膽量,1
敢,1
為,1
負責,1
只,1
文章,1
多,1
請,1
搞錯,1
最,2
高,1
原則,1
戰爭,2
贏家,1
和平,1
輸家,1
古今中外,1
所有,4
打仗,1
歷史,1
告訴,1
事情,1
青年人,1
大量,1
死亡,1
避,1
戰,1
才,1
高明,1
中華民國,2
人,4
生,1
少,1
未來,2
當,1
發展,1
無人化,1
智慧型,1
小,1
美,1
絕對,1
嚇阻力,1
堅定,2
推展,3
兩岸,1
關係,2
世界,1
和氣,1
生財,1
東南亞,1
各,3
方面,1
活動,2
商務,1
相關,1
底氣,1
夠,1
非常,1
感謝,2
美國,1
來,1
對,1
支持,1
重視,1
像,1
民進黨,1
搞,1
國艦,1
國造,1
慶富案,1
到,1
現在,1
掏空,1
台灣,1
納稅人,1
弄得,1
不清不楚,1
用,2
旁邊,1
貪官污吏,1
太多,2
乾淨,1
政治,1
清廉,1
執政,1
多少,1
這些,1
名義,1
裡面,2
大撈,1
撈,1
事實,1
上,1
貪汙,1
