謝謝,1
主持人,1
在,12
回答,3
問題,5
之前,1
一下,1
韓,2
市長,2
提,2
讀稿機,2
政見,2
發表會,1
辯論,1
看到,1
很,1
盡心,1
盡力,1
準備,1
所有,2
資料,1
向,2
人民,2
報告,1
像,1
今天,1
提出來,1
宋,2
先生,1
政見會,1
說到,1
謙卑,1
跟,1
勞基法,1
競選,1
時候,5
政策,4
叫做,1
週休,4
休,2
例,3
體現,1
記得,1
立法院,1
提案,3
經過,2
部會,1
之間,1
討論,3
當時,2
落實,2
國民黨,2
其他,1
在野黨,1
主張,1
也就是說,1
加班,3
後來,1
提出,1
折衷,1
方案,1
變成,1
平衡,1
勞資,1
關係,1
同時,1
最,1
好,2
策略,1
知道,1
任何,1
執行,3
檢驗,1
檢討,3
整,1
過程,1
當中,1
現在,1
要求,1
勞動部,1
進行,1
勞動,2
檢查,1
請,2
檢查員,1
去,1
解,1
產業,1
法律,2
困難,1
東西,1
沒有,1
辦法,1
調適,1
那,1
利用,1
行政,1
手段,1
給,4
彈性,2
上,1
範圍,1
之內,1
協助,3
看,1
制度,1
精進,1
改進,1
至於,1
黨同伐異,2
事情,2
想,2
言重,1
舉,1
例子,1
過去,1
主席,1
請益,1
擔任,1
APEC,1
領袖,1
代表,1
那麼,1
互動,1
極好,1
很多,1
縣市長,1
需要,1
傾,1
全力,1
希望,1
帶來,1
建設,1
福利,1
字,1
太,1
嚴重,1
