謝謝,2
蘋果日報,6
提問,1
反應,1
沒有,3
水準,3
媒體,3
談,3
大海,1
國家,1
發展,1
總統,5
領導,1
派系,1
被,2
包圍,1
未來,2
中華民國,1
前途,1
跟,3
漱口杯,1
問題,2
問,6
私生活,2
初戀,1
結婚,1
之前,2
戀愛,1
這些,2
自從,1
黎智英,1
董事長,1
帶,1
週刊,1
進,2
台灣,5
把,1
整,2
弄得,1
腥風血雨,1
弄,1
八卦,4
新聞,1
害,1
多少,1
人,1
家庭,1
失和,1
來,1
市場,1
在,3
這裡,1
⋯,1
今天,1
大選,1
提,1
題目,1
處男,1
無聊,1
抹黑,1
造謠,2
非常,2
讓,1
大失所望,1
對於,1
月,1
前,1
正式,1
提出,2
法律,1
告訴,1
知道,1
喜歡,1
目標,1
只,1
看到,2
韓國,1
瑜,1
蔡,1
哦,1
害怕,1
得罪,1
當權派,1
標準,1
親愛,1
同胞,1
專門,1
中傷,1
用,1
智慧,1
唾棄,1
看不起,1
知識分子,1
記者,1
良心,1
狗,1
吃掉,1
勞工,12
蔡英文,2
說,2
心,1
中,1
最,2
軟,1
錯,1
手,1
上,1
神聖,1
選票,1
對,1
才,1
甜,1
今年,1
公司,1
工廠,1
倒閉,1
韓國瑜,3
政策,1
符合,1
權益,1
放,1
無,1
薪假,1
保證,1
收,1
60%,1
工資,1
保護,1
百分之93,1
現在,1
拒絕,1
辦理,1
所謂,1
自退,1
基金,1
信任,1
政府,1
雇主,2
出,3
3%,2
6%,1
合起來,1
12%,1
存在,1
戶頭,1
每,1
補助,1
考量,2
招商,1
引資,1
帶動,1
大,1
水庫,1
經濟體,1
起來,1
之後,1
條件,1
有所,1
改變,1
一樣,1
以,1
農民,1
庶民,1
為,1
執政,1
