鄒,1
總編輯,1
非常,2
感謝,1
回覆,1
一下,1
宋,2
主席,3
講,1
媒體,7
自由,3
尊重,3
過去,1
半,3
台灣,8
2020年,2
總統,4
大選,2
這麼,2
骯髒,1
來,1
整,1
90%,1
攻擊,1
宋楚瑜,1
最,1
摯愛,1
萬水,2
姐姐,2
所有,2
百分百,1
網路,1
黑你,6
黑,3
喝,1
酒,1
抱,1
女人,1
岳父,2
黑道,1
流氓,1
孩子,1
生,1
家,1
房子,1
房地產,1
省長,1
時候,1
夫人,1
干政,1
今天,2
這樣,1
說,2
看到,2
韓國瑜,4
被,3
打,1
呼籲,2
風度,1
看,1
挨打挨揍,1
覺得,2
很,1
輕鬆,1
民主,1
政治,1
像,1
髒,1
惡劣,2
民進黨,1
副總統,1
候選人,1
賴清德,1
坐,1
在,3
這裡,2
作證,1
今年,1
四月,1
五月,1
網軍,1
打成,1
樣子,1
一樣,2
叫,3
爺爺,1
奶奶,1
親愛,1
人民,2
全民,1
譴責,1
接受,2
三立,2
電視台,2
採訪,1
改,1
名字,1
改成,1
兩立,2
訪問,1
少一立,1
沒有,2
良心,1
剩下,1
立,1
造謠,1
抹黑,2
新聞,1
蔡英文,2
一國兩制,3
跟,2
早上,1
刷牙,1
牙膏,3
用完,1
擠,8
把,2
往,2
急,1
不得了,1
選,1
支持,1
中華民國,4
憲政,1
體制,1
選票,1
考量,1
信念,1
台灣人,1
價值,1
愛,6
知道,2
對,1
感情,2
好,1
遙遠,1
水準,1
