謝謝,2
老朋友,1
跟,2
說到,1
來,3
看,1
台灣,5
發展,1
坦白,3
講,6
熱鬧,1
有餘,1
扎根,1
不足,1
嚴格,1
民主,1
多采多姿,1
民進黨,2
人民,6
給,4
機會,4
國民黨,2
忘,1
需要,2
強人,1
堅強,1
領導,3
團隊,3
紀律,3
更,1
重要,1
方法,1
策略,1
把,2
期待,1
做,3
事情,3
好好,2
兌現,1




坦白,1
在,3
馬,1
總統,3
之下,1
最後,4
只,1
剩下,1
9%,1
評價,1
看到,1
蔡,3
一樣,2
沒有,1
高雄,1
輸,1
慘,1
很,1
大,2
專長,1
耐心,1
最,1
好,2
判斷,1
解,1
到,1
才,1
國家,1
未來,1
頭家,1
對,2
方面,1
覺得,2
對於,1
過去,1
這些,1
協助,1
時候,5
穩定,1
兩岸,1
願意,2
主席,1
合作,1
所有,1
問,2
做壞,1
那些,1
搞,1
亂七八糟,1
從,1
另外,1
失望,1
幫,1
看做,1
所謂,1
藍軍,1
份子,1
選舉,1
泛藍,1
團結,1
平常,1
惡整,1
像,1
這樣子,1
做法,1
上面,1
看過,1
人生,1
百態,1
今天,1
出來,1
放下,1
一切,1
讓,1
宋楚瑜,1
為,1
服務,1
