謝謝,2
主持人,1
蔡,1
總統,22
宋,1
主席,1
各,1
觀眾,1
朋友,1
今天,10
在,24
台灣,11
電視,5
公司,4
做,3
政見,4
發表,4
心,3
中,3
感動,2
充滿,3
美好,2
回憶,2
前,4
楊麗花,1
歌仔戲,1
雲州,2
大儒俠,2
史豔文,1
哈貝,1
二齒,1
秘雕,1
帶給,1
多少,3
驚悚,1
好奇,1
冒險,1
威廉波特,1
少棒隊,1
美國,1
比賽,1
人,8
半夜三更,1
擠,1
柑仔店,1
雜貨店,1
門口,1
看,3
小小,1
黑白,1
電視機,1
激昂,1
國人,1
愛國,1
意識,1
覺得,2
特別,3
百感交集,1
年代,1
台灣人,4
物質生活,1
非常,2
辛苦,2
精神,1
豐厚,1
所有,2
人民,11
之間,1
善良,1
和諧,1
關心,1
拉拔,1
鼓勵,1
打氣,1
只,1
往,2
上,5
衝,1
過去,2
來到,1
回首,1
前程,1
感慨,1
親愛,4
台,4
澎,4
金馬,4
同胞,2
舉出,1
認為,2
蔡英文,14
臉書,4
寫,1
最,9
好,5
文章,2
叫,3
2015年,1
12月,1
25日,1
說,7
讓,4
安心,2
政府,9
誇言,1
政績,1
感覺,1
良好,1
見,2
執政,2
者,1
跟,4
距離,1
多麼,2
遙遠,1
選舉,1
到,3
用,2
恐嚇牌,1
對立牌,1
激化,1
選情,1
製造,1
社會,1
不安,1
以,1
召喚,1
含血,1
含淚,1
含恨,1
選票,4
無良,3
黑心,4
食品,4
一樣,3
被,14
下架,2
source,1
重複,1
最後,1
話,1
臉,1
書寫,1
點出,1
民主,2
價值,1
寶貴,1
面,1
貼近,1
民意,1
謊言,1
欺騙,1
更,1
遠離,2
發表會,1
提出,1
領導,2
之下,2
中華民國,5
出現,1
大,7
危機,4
點出來,1
嚴重,2
講出,1
未來,2
方向,1
萬歲,2
獨立,1
請,1
講,3
清楚,2
特偵組,2
這麼多,2
痛恨,1
貪汙,2
腐敗,1
連任,2
成功,1
之後,1
保證,1
設立,1
說明白,1
國家,5
半,1
亂,1
忙,1
苦,1
架空,7
民進黨,29
派系,5
新潮流,6
新,12
潮流,12
像,5
癌細胞,2
整,7
控制,7
裡面,2
借,3
雞,3
生,3
蛋,3
全,2
國,2
重大,1
資源,1
客氣,5
白天,2
當,3
晚上,2
幕後,1
影響力,1
邱義仁,4
先生,2
這樣,1
得了,1
百官圖,1
太多,4
族,1
繁,1
不及,1
備載,1
從,1
蔡其昌,1
賴清德,1
陳菊,1
許銘春,1
黃偉哲,1
王國材,1
陳美伶,1
范巽綠,1
裡,1
藉著,1
小時候,1
布袋戲,2
史艷文,1
上面,1
手,1
手把,1
控制住,1
重要,2
事情,1
清理,3
政黨,3
把,3
放,1
投下來,1
佔到,1
職務,1
手心,2
玩弄,1
權力,2
想,1
辦法,3
舞弊,1
玩,2
政治,6
期待,2
萬惡,1
下台,3
光,1
黨員,1
菁英,1
受不了,1
敢,2
清黨,1
沒有,6
膽量,1
智慧,1
勇氣,1
繼續,1
操弄,1
這些,3
吃,2
肉,1
喝,1
血,1
貪,1
錢,1
三立,1
董事長,1
林崑海,1
帶,2
女孩子,2
飯店,2
休息,1
事件,1
爆發,2
立法委員,2
羅致,1
政想,1
選,1
新北,1
市長,1
執政黨,1
綁架,2
眼,1
金錢,1
鬥爭,1
耍,2
忘記,1
過,1
當前,1
面對,1
問題,1
知耻,1
知病,1
以來,1
熱愛,1
選民,3
投給,3
改革,1
拜託,1
今年,2
投票,2
給,2
以為,2
錯,2
吃香喝辣,1
結果,1
內行人,1
看門道,1
外行人,1
看熱鬧,1
這樣子,1
講出來,1
2004年,1
陳水扁,2
子彈,1
導演,1
打,2
身,2
大選,1
韓國瑜,3
直,1
球,1
對決,1
號稱,1
難得,1
奇才,1
懂,1
理想,2
辜負,1
立法院,1
不同,2
發自,1
內心,1
尊敬,2
一些,1
人物,1
盧修一,1
黃信介,1
陳定南,1
優質,1
清廉,1
勤政,1
愛,1
鄉土,1
哪裡,1
好朋友,1
們,2
支持,2
為了,2
為,1
孫悟空,1
治理,1
豬八戒,1
腐蝕,1
傷害,1
媒體,1
打擊,1
異己,1
進行,1
內部,1
追殺,1
希望,1
告訴,1
民眾,1
不良,1
離開,1
誠如,1
無能,1
